districtName,5YearAge,year,districtCode,neighborhoodName,count,Latitude_n,Longitude_n
Ciutat Vella,95-99,2019,1,la Barceloneta,0,41.377683632195314,2.1901483803779085
Ciutat Vella,90-94,2019,1,la Barceloneta,1,41.377683632195314,2.1901483803779085
Ciutat Vella,85-89,2019,1,la Barceloneta,2,41.377683632195314,2.1901483803779085
Ciutat Vella,80-84,2019,1,la Barceloneta,5,41.377683632195314,2.1901483803779085
Ciutat Vella,75-79,2019,1,la Barceloneta,7,41.377683632195314,2.1901483803779085
Ciutat Vella,70-74,2019,1,la Barceloneta,6,41.377683632195314,2.1901483803779085
Ciutat Vella,65-69,2019,1,la Barceloneta,14,41.377683632195314,2.1901483803779085
Ciutat Vella,25-29,2020,1,la Barceloneta,352,41.377683632195314,2.1901483803779085
Ciutat Vella,100+,2020,1,la Barceloneta,0,41.377683632195314,2.1901483803779085
Ciutat Vella,0-4,2018,1,la Barceloneta,30,41.377683632195314,2.1901483803779085
Ciutat Vella,95-99,2017,1,la Barceloneta,1,41.377683632195314,2.1901483803779085
Ciutat Vella,35-39,2016,1,la Barceloneta,151,41.377683632195314,2.1901483803779085
Ciutat Vella,30-34,2016,1,la Barceloneta,306,41.377683632195314,2.1901483803779085
Ciutat Vella,25-29,2016,1,la Barceloneta,460,41.377683632195314,2.1901483803779085
Ciutat Vella,20-24,2016,1,la Barceloneta,241,41.377683632195314,2.1901483803779085
Ciutat Vella,15-19,2016,1,la Barceloneta,50,41.377683632195314,2.1901483803779085
Ciutat Vella,10-14,2016,1,la Barceloneta,22,41.377683632195314,2.1901483803779085
Ciutat Vella,5-9,2016,1,la Barceloneta,19,41.377683632195314,2.1901483803779085
Ciutat Vella,0-4,2016,1,la Barceloneta,40,41.377683632195314,2.1901483803779085
Ciutat Vella,100+,2015,1,la Barceloneta,0,41.377683632195314,2.1901483803779085
Ciutat Vella,95-99,2015,1,la Barceloneta,0,41.377683632195314,2.1901483803779085
Ciutat Vella,90-94,2015,1,la Barceloneta,2,41.377683632195314,2.1901483803779085
Ciutat Vella,85-89,2015,1,la Barceloneta,2,41.377683632195314,2.1901483803779085
Ciutat Vella,80-84,2015,1,la Barceloneta,1,41.377683632195314,2.1901483803779085
Ciutat Vella,75-79,2015,1,la Barceloneta,7,41.377683632195314,2.1901483803779085
Ciutat Vella,70-74,2015,1,la Barceloneta,8,41.377683632195314,2.1901483803779085
Ciutat Vella,65-69,2015,1,la Barceloneta,19,41.377683632195314,2.1901483803779085
Ciutat Vella,60-64,2015,1,la Barceloneta,12,41.377683632195314,2.1901483803779085
Ciutat Vella,55-59,2015,1,la Barceloneta,23,41.377683632195314,2.1901483803779085
Ciutat Vella,50-54,2015,1,la Barceloneta,38,41.377683632195314,2.1901483803779085
Ciutat Vella,45-49,2015,1,la Barceloneta,66,41.377683632195314,2.1901483803779085
Ciutat Vella,40-44,2015,1,la Barceloneta,115,41.377683632195314,2.1901483803779085
Ciutat Vella,35-39,2015,1,la Barceloneta,160,41.377683632195314,2.1901483803779085
Ciutat Vella,30-34,2015,1,la Barceloneta,340,41.377683632195314,2.1901483803779085
Ciutat Vella,25-29,2015,1,la Barceloneta,414,41.377683632195314,2.1901483803779085
Ciutat Vella,20-24,2015,1,la Barceloneta,234,41.377683632195314,2.1901483803779085
Ciutat Vella,15-19,2015,1,la Barceloneta,44,41.377683632195314,2.1901483803779085
Ciutat Vella,10-14,2015,1,la Barceloneta,18,41.377683632195314,2.1901483803779085
Ciutat Vella,40-44,2016,1,la Barceloneta,90,41.377683632195314,2.1901483803779085
Ciutat Vella,45-49,2016,1,la Barceloneta,47,41.377683632195314,2.1901483803779085
Ciutat Vella,50-54,2016,1,la Barceloneta,33,41.377683632195314,2.1901483803779085
Ciutat Vella,55-59,2016,1,la Barceloneta,29,41.377683632195314,2.1901483803779085
Ciutat Vella,90-94,2017,1,la Barceloneta,0,41.377683632195314,2.1901483803779085
Ciutat Vella,85-89,2017,1,la Barceloneta,0,41.377683632195314,2.1901483803779085
Ciutat Vella,80-84,2017,1,la Barceloneta,6,41.377683632195314,2.1901483803779085
Ciutat Vella,75-79,2017,1,la Barceloneta,5,41.377683632195314,2.1901483803779085
Ciutat Vella,70-74,2017,1,la Barceloneta,6,41.377683632195314,2.1901483803779085
Ciutat Vella,65-69,2017,1,la Barceloneta,9,41.377683632195314,2.1901483803779085
Ciutat Vella,60-64,2017,1,la Barceloneta,30,41.377683632195314,2.1901483803779085
Ciutat Vella,55-59,2017,1,la Barceloneta,38,41.377683632195314,2.1901483803779085
Ciutat Vella,50-54,2017,1,la Barceloneta,53,41.377683632195314,2.1901483803779085
Ciutat Vella,45-49,2017,1,la Barceloneta,72,41.377683632195314,2.1901483803779085
Ciutat Vella,40-44,2017,1,la Barceloneta,101,41.377683632195314,2.1901483803779085
Ciutat Vella,35-39,2017,1,la Barceloneta,181,41.377683632195314,2.1901483803779085
Ciutat Vella,30-34,2017,1,la Barceloneta,314,41.377683632195314,2.1901483803779085
Ciutat Vella,100+,2017,1,la Barceloneta,0,41.377683632195314,2.1901483803779085
Ciutat Vella,25-29,2017,1,la Barceloneta,482,41.377683632195314,2.1901483803779085
Ciutat Vella,15-19,2017,1,la Barceloneta,44,41.377683632195314,2.1901483803779085
Ciutat Vella,10-14,2017,1,la Barceloneta,11,41.377683632195314,2.1901483803779085
Ciutat Vella,5-9,2017,1,la Barceloneta,26,41.377683632195314,2.1901483803779085
Ciutat Vella,0-4,2017,1,la Barceloneta,38,41.377683632195314,2.1901483803779085
Ciutat Vella,100+,2016,1,la Barceloneta,0,41.377683632195314,2.1901483803779085
Ciutat Vella,95-99,2016,1,la Barceloneta,1,41.377683632195314,2.1901483803779085
Ciutat Vella,90-94,2016,1,la Barceloneta,0,41.377683632195314,2.1901483803779085
Ciutat Vella,85-89,2016,1,la Barceloneta,2,41.377683632195314,2.1901483803779085
Ciutat Vella,80-84,2016,1,la Barceloneta,3,41.377683632195314,2.1901483803779085
Ciutat Vella,75-79,2016,1,la Barceloneta,2,41.377683632195314,2.1901483803779085
Ciutat Vella,70-74,2016,1,la Barceloneta,13,41.377683632195314,2.1901483803779085
Ciutat Vella,65-69,2016,1,la Barceloneta,10,41.377683632195314,2.1901483803779085
Ciutat Vella,60-64,2016,1,la Barceloneta,29,41.377683632195314,2.1901483803779085
Ciutat Vella,20-24,2017,1,la Barceloneta,342,41.377683632195314,2.1901483803779085
Ciutat Vella,5-9,2015,1,la Barceloneta,15,41.377683632195314,2.1901483803779085
Ciutat Vella,0-4,2015,1,"Sant Pere, Santa Caterina i la Ribera",64,41.38679469587465,2.1834306190041723
Ciutat Vella,10-14,2015,1,"Sant Pere, Santa Caterina i la Ribera",33,41.38679469587465,2.1834306190041723
Ciutat Vella,45-49,2019,1,"Sant Pere, Santa Caterina i la Ribera",105,41.38679469587465,2.1834306190041723
Ciutat Vella,40-44,2019,1,"Sant Pere, Santa Caterina i la Ribera",162,41.38679469587465,2.1834306190041723
Ciutat Vella,35-39,2019,1,"Sant Pere, Santa Caterina i la Ribera",293,41.38679469587465,2.1834306190041723
Ciutat Vella,30-34,2019,1,"Sant Pere, Santa Caterina i la Ribera",569,41.38679469587465,2.1834306190041723
Ciutat Vella,25-29,2019,1,"Sant Pere, Santa Caterina i la Ribera",843,41.38679469587465,2.1834306190041723
Ciutat Vella,20-24,2019,1,"Sant Pere, Santa Caterina i la Ribera",436,41.38679469587465,2.1834306190041723
Ciutat Vella,15-19,2019,1,"Sant Pere, Santa Caterina i la Ribera",192,41.38679469587465,2.1834306190041723
Ciutat Vella,10-14,2019,1,"Sant Pere, Santa Caterina i la Ribera",47,41.38679469587465,2.1834306190041723
Ciutat Vella,5-9,2019,1,"Sant Pere, Santa Caterina i la Ribera",56,41.38679469587465,2.1834306190041723
Ciutat Vella,0-4,2019,1,"Sant Pere, Santa Caterina i la Ribera",92,41.38679469587465,2.1834306190041723
Ciutat Vella,100+,2018,1,"Sant Pere, Santa Caterina i la Ribera",0,41.38679469587465,2.1834306190041723
Ciutat Vella,95-99,2018,1,"Sant Pere, Santa Caterina i la Ribera",1,41.38679469587465,2.1834306190041723
Ciutat Vella,90-94,2018,1,"Sant Pere, Santa Caterina i la Ribera",0,41.38679469587465,2.1834306190041723
Ciutat Vella,85-89,2018,1,"Sant Pere, Santa Caterina i la Ribera",4,41.38679469587465,2.1834306190041723
Ciutat Vella,80-84,2018,1,"Sant Pere, Santa Caterina i la Ribera",2,41.38679469587465,2.1834306190041723
Ciutat Vella,75-79,2018,1,"Sant Pere, Santa Caterina i la Ribera",4,41.38679469587465,2.1834306190041723
Ciutat Vella,70-74,2018,1,"Sant Pere, Santa Caterina i la Ribera",15,41.38679469587465,2.1834306190041723
Ciutat Vella,65-69,2018,1,"Sant Pere, Santa Caterina i la Ribera",32,41.38679469587465,2.1834306190041723
Ciutat Vella,60-64,2018,1,"Sant Pere, Santa Caterina i la Ribera",36,41.38679469587465,2.1834306190041723
Ciutat Vella,55-59,2018,1,"Sant Pere, Santa Caterina i la Ribera",43,41.38679469587465,2.1834306190041723
Ciutat Vella,50-54,2018,1,"Sant Pere, Santa Caterina i la Ribera",54,41.38679469587465,2.1834306190041723
Ciutat Vella,45-49,2018,1,"Sant Pere, Santa Caterina i la Ribera",97,41.38679469587465,2.1834306190041723
Ciutat Vella,40-44,2018,1,"Sant Pere, Santa Caterina i la Ribera",170,41.38679469587465,2.1834306190041723
Ciutat Vella,35-39,2018,1,"Sant Pere, Santa Caterina i la Ribera",278,41.38679469587465,2.1834306190041723
Ciutat Vella,30-34,2018,1,"Sant Pere, Santa Caterina i la Ribera",515,41.38679469587465,2.1834306190041723
Ciutat Vella,25-29,2018,1,"Sant Pere, Santa Caterina i la Ribera",725,41.38679469587465,2.1834306190041723
Ciutat Vella,20-24,2018,1,"Sant Pere, Santa Caterina i la Ribera",468,41.38679469587465,2.1834306190041723
Ciutat Vella,50-54,2019,1,"Sant Pere, Santa Caterina i la Ribera",75,41.38679469587465,2.1834306190041723
Ciutat Vella,55-59,2019,1,"Sant Pere, Santa Caterina i la Ribera",51,41.38679469587465,2.1834306190041723
Ciutat Vella,60-64,2019,1,"Sant Pere, Santa Caterina i la Ribera",27,41.38679469587465,2.1834306190041723
Ciutat Vella,65-69,2019,1,"Sant Pere, Santa Caterina i la Ribera",21,41.38679469587465,2.1834306190041723
Ciutat Vella,100+,2020,1,"Sant Pere, Santa Caterina i la Ribera",0,41.38679469587465,2.1834306190041723
Ciutat Vella,95-99,2020,1,"Sant Pere, Santa Caterina i la Ribera",0,41.38679469587465,2.1834306190041723
Ciutat Vella,90-94,2020,1,"Sant Pere, Santa Caterina i la Ribera",0,41.38679469587465,2.1834306190041723
Ciutat Vella,85-89,2020,1,"Sant Pere, Santa Caterina i la Ribera",1,41.38679469587465,2.1834306190041723
Ciutat Vella,80-84,2020,1,"Sant Pere, Santa Caterina i la Ribera",4,41.38679469587465,2.1834306190041723
Ciutat Vella,75-79,2020,1,"Sant Pere, Santa Caterina i la Ribera",6,41.38679469587465,2.1834306190041723
Ciutat Vella,70-74,2020,1,"Sant Pere, Santa Caterina i la Ribera",4,41.38679469587465,2.1834306190041723
Ciutat Vella,65-69,2020,1,"Sant Pere, Santa Caterina i la Ribera",5,41.38679469587465,2.1834306190041723
Ciutat Vella,60-64,2020,1,"Sant Pere, Santa Caterina i la Ribera",20,41.38679469587465,2.1834306190041723
Ciutat Vella,55-59,2020,1,"Sant Pere, Santa Caterina i la Ribera",28,41.38679469587465,2.1834306190041723
Ciutat Vella,50-54,2020,1,"Sant Pere, Santa Caterina i la Ribera",49,41.38679469587465,2.1834306190041723
Ciutat Vella,45-49,2020,1,"Sant Pere, Santa Caterina i la Ribera",77,41.38679469587465,2.1834306190041723
Ciutat Vella,40-44,2020,1,"Sant Pere, Santa Caterina i la Ribera",139,41.38679469587465,2.1834306190041723
Ciutat Vella,15-19,2018,1,"Sant Pere, Santa Caterina i la Ribera",228,41.38679469587465,2.1834306190041723
Ciutat Vella,35-39,2020,1,"Sant Pere, Santa Caterina i la Ribera",222,41.38679469587465,2.1834306190041723
Ciutat Vella,25-29,2020,1,"Sant Pere, Santa Caterina i la Ribera",536,41.38679469587465,2.1834306190041723
Ciutat Vella,20-24,2020,1,"Sant Pere, Santa Caterina i la Ribera",322,41.38679469587465,2.1834306190041723
Ciutat Vella,15-19,2020,1,"Sant Pere, Santa Caterina i la Ribera",109,41.38679469587465,2.1834306190041723
Ciutat Vella,10-14,2020,1,"Sant Pere, Santa Caterina i la Ribera",23,41.38679469587465,2.1834306190041723
Ciutat Vella,5-9,2020,1,"Sant Pere, Santa Caterina i la Ribera",28,41.38679469587465,2.1834306190041723
Ciutat Vella,0-4,2020,1,"Sant Pere, Santa Caterina i la Ribera",49,41.38679469587465,2.1834306190041723
Ciutat Vella,100+,2019,1,"Sant Pere, Santa Caterina i la Ribera",0,41.38679469587465,2.1834306190041723
Ciutat Vella,95-99,2019,1,"Sant Pere, Santa Caterina i la Ribera",0,41.38679469587465,2.1834306190041723
Ciutat Vella,90-94,2019,1,"Sant Pere, Santa Caterina i la Ribera",0,41.38679469587465,2.1834306190041723
Ciutat Vella,85-89,2019,1,"Sant Pere, Santa Caterina i la Ribera",5,41.38679469587465,2.1834306190041723
Ciutat Vella,80-84,2019,1,"Sant Pere, Santa Caterina i la Ribera",8,41.38679469587465,2.1834306190041723
Ciutat Vella,75-79,2019,1,"Sant Pere, Santa Caterina i la Ribera",4,41.38679469587465,2.1834306190041723
Ciutat Vella,70-74,2019,1,"Sant Pere, Santa Caterina i la Ribera",14,41.38679469587465,2.1834306190041723
Ciutat Vella,30-34,2020,1,"Sant Pere, Santa Caterina i la Ribera",441,41.38679469587465,2.1834306190041723
Ciutat Vella,5-9,2015,1,"Sant Pere, Santa Caterina i la Ribera",41,41.38679469587465,2.1834306190041723
Ciutat Vella,10-14,2018,1,"Sant Pere, Santa Caterina i la Ribera",48,41.38679469587465,2.1834306190041723
Ciutat Vella,0-4,2018,1,"Sant Pere, Santa Caterina i la Ribera",67,41.38679469587465,2.1834306190041723
Ciutat Vella,40-44,2016,1,"Sant Pere, Santa Caterina i la Ribera",144,41.38679469587465,2.1834306190041723
Ciutat Vella,35-39,2016,1,"Sant Pere, Santa Caterina i la Ribera",264,41.38679469587465,2.1834306190041723
Ciutat Vella,30-34,2016,1,"Sant Pere, Santa Caterina i la Ribera",443,41.38679469587465,2.1834306190041723
Ciutat Vella,25-29,2016,1,"Sant Pere, Santa Caterina i la Ribera",649,41.38679469587465,2.1834306190041723
Ciutat Vella,20-24,2016,1,"Sant Pere, Santa Caterina i la Ribera",370,41.38679469587465,2.1834306190041723
Ciutat Vella,15-19,2016,1,"Sant Pere, Santa Caterina i la Ribera",153,41.38679469587465,2.1834306190041723
Ciutat Vella,10-14,2016,1,"Sant Pere, Santa Caterina i la Ribera",39,41.38679469587465,2.1834306190041723
Ciutat Vella,5-9,2016,1,"Sant Pere, Santa Caterina i la Ribera",40,41.38679469587465,2.1834306190041723
Ciutat Vella,0-4,2016,1,"Sant Pere, Santa Caterina i la Ribera",55,41.38679469587465,2.1834306190041723
Ciutat Vella,100+,2015,1,"Sant Pere, Santa Caterina i la Ribera",0,41.38679469587465,2.1834306190041723
Ciutat Vella,95-99,2015,1,"Sant Pere, Santa Caterina i la Ribera",0,41.38679469587465,2.1834306190041723
Ciutat Vella,90-94,2015,1,"Sant Pere, Santa Caterina i la Ribera",0,41.38679469587465,2.1834306190041723
Ciutat Vella,85-89,2015,1,"Sant Pere, Santa Caterina i la Ribera",5,41.38679469587465,2.1834306190041723
Ciutat Vella,80-84,2015,1,"Sant Pere, Santa Caterina i la Ribera",9,41.38679469587465,2.1834306190041723
Ciutat Vella,75-79,2015,1,"Sant Pere, Santa Caterina i la Ribera",7,41.38679469587465,2.1834306190041723
Ciutat Vella,70-74,2015,1,"Sant Pere, Santa Caterina i la Ribera",17,41.38679469587465,2.1834306190041723
Ciutat Vella,65-69,2015,1,"Sant Pere, Santa Caterina i la Ribera",20,41.38679469587465,2.1834306190041723
Ciutat Vella,60-64,2015,1,"Sant Pere, Santa Caterina i la Ribera",30,41.38679469587465,2.1834306190041723
Ciutat Vella,55-59,2015,1,"Sant Pere, Santa Caterina i la Ribera",50,41.38679469587465,2.1834306190041723
Ciutat Vella,50-54,2015,1,"Sant Pere, Santa Caterina i la Ribera",71,41.38679469587465,2.1834306190041723
Ciutat Vella,45-49,2015,1,"Sant Pere, Santa Caterina i la Ribera",105,41.38679469587465,2.1834306190041723
Ciutat Vella,40-44,2015,1,"Sant Pere, Santa Caterina i la Ribera",158,41.38679469587465,2.1834306190041723
Ciutat Vella,35-39,2015,1,"Sant Pere, Santa Caterina i la Ribera",300,41.38679469587465,2.1834306190041723
Ciutat Vella,30-34,2015,1,"Sant Pere, Santa Caterina i la Ribera",477,41.38679469587465,2.1834306190041723
Ciutat Vella,25-29,2015,1,"Sant Pere, Santa Caterina i la Ribera",684,41.38679469587465,2.1834306190041723
Ciutat Vella,20-24,2015,1,"Sant Pere, Santa Caterina i la Ribera",388,41.38679469587465,2.1834306190041723
Ciutat Vella,15-19,2015,1,"Sant Pere, Santa Caterina i la Ribera",93,41.38679469587465,2.1834306190041723
Ciutat Vella,45-49,2016,1,"Sant Pere, Santa Caterina i la Ribera",71,41.38679469587465,2.1834306190041723
Ciutat Vella,50-54,2016,1,"Sant Pere, Santa Caterina i la Ribera",51,41.38679469587465,2.1834306190041723
Ciutat Vella,55-59,2016,1,"Sant Pere, Santa Caterina i la Ribera",36,41.38679469587465,2.1834306190041723
Ciutat Vella,60-64,2016,1,"Sant Pere, Santa Caterina i la Ribera",26,41.38679469587465,2.1834306190041723
Ciutat Vella,100+,2017,1,"Sant Pere, Santa Caterina i la Ribera",0,41.38679469587465,2.1834306190041723
Ciutat Vella,90-94,2017,1,"Sant Pere, Santa Caterina i la Ribera",2,41.38679469587465,2.1834306190041723
Ciutat Vella,85-89,2017,1,"Sant Pere, Santa Caterina i la Ribera",6,41.38679469587465,2.1834306190041723
Ciutat Vella,80-84,2017,1,"Sant Pere, Santa Caterina i la Ribera",3,41.38679469587465,2.1834306190041723
Ciutat Vella,75-79,2017,1,"Sant Pere, Santa Caterina i la Ribera",5,41.38679469587465,2.1834306190041723
Ciutat Vella,70-74,2017,1,"Sant Pere, Santa Caterina i la Ribera",11,41.38679469587465,2.1834306190041723
Ciutat Vella,65-69,2017,1,"Sant Pere, Santa Caterina i la Ribera",21,41.38679469587465,2.1834306190041723
Ciutat Vella,60-64,2017,1,"Sant Pere, Santa Caterina i la Ribera",37,41.38679469587465,2.1834306190041723
Ciutat Vella,55-59,2017,1,"Sant Pere, Santa Caterina i la Ribera",32,41.38679469587465,2.1834306190041723
Ciutat Vella,50-54,2017,1,"Sant Pere, Santa Caterina i la Ribera",73,41.38679469587465,2.1834306190041723
Ciutat Vella,45-49,2017,1,"Sant Pere, Santa Caterina i la Ribera",87,41.38679469587465,2.1834306190041723
Ciutat Vella,40-44,2017,1,"Sant Pere, Santa Caterina i la Ribera",143,41.38679469587465,2.1834306190041723
Ciutat Vella,35-39,2017,1,"Sant Pere, Santa Caterina i la Ribera",282,41.38679469587465,2.1834306190041723
Ciutat Vella,5-9,2018,1,"Sant Pere, Santa Caterina i la Ribera",46,41.38679469587465,2.1834306190041723
Ciutat Vella,30-34,2017,1,"Sant Pere, Santa Caterina i la Ribera",469,41.38679469587465,2.1834306190041723
Ciutat Vella,20-24,2017,1,"Sant Pere, Santa Caterina i la Ribera",458,41.38679469587465,2.1834306190041723
Ciutat Vella,15-19,2017,1,"Sant Pere, Santa Caterina i la Ribera",210,41.38679469587465,2.1834306190041723
Ciutat Vella,10-14,2017,1,"Sant Pere, Santa Caterina i la Ribera",36,41.38679469587465,2.1834306190041723
Ciutat Vella,5-9,2017,1,"Sant Pere, Santa Caterina i la Ribera",39,41.38679469587465,2.1834306190041723
Ciutat Vella,0-4,2017,1,"Sant Pere, Santa Caterina i la Ribera",56,41.38679469587465,2.1834306190041723
Ciutat Vella,100+,2016,1,"Sant Pere, Santa Caterina i la Ribera",0,41.38679469587465,2.1834306190041723
Ciutat Vella,95-99,2016,1,"Sant Pere, Santa Caterina i la Ribera",0,41.38679469587465,2.1834306190041723
Ciutat Vella,90-94,2016,1,"Sant Pere, Santa Caterina i la Ribera",2,41.38679469587465,2.1834306190041723
Ciutat Vella,85-89,2016,1,"Sant Pere, Santa Caterina i la Ribera",1,41.38679469587465,2.1834306190041723
Ciutat Vella,80-84,2016,1,"Sant Pere, Santa Caterina i la Ribera",3,41.38679469587465,2.1834306190041723
Ciutat Vella,75-79,2016,1,"Sant Pere, Santa Caterina i la Ribera",7,41.38679469587465,2.1834306190041723
Ciutat Vella,70-74,2016,1,"Sant Pere, Santa Caterina i la Ribera",12,41.38679469587465,2.1834306190041723
Ciutat Vella,65-69,2016,1,"Sant Pere, Santa Caterina i la Ribera",11,41.38679469587465,2.1834306190041723
Ciutat Vella,25-29,2017,1,"Sant Pere, Santa Caterina i la Ribera",795,41.38679469587465,2.1834306190041723
Ciutat Vella,0-4,2015,1,la Barceloneta,36,41.377683632195314,2.1901483803779085
Ciutat Vella,40-44,2019,1,la Barceloneta,121,41.377683632195314,2.1901483803779085
Ciutat Vella,95-99,2020,1,el Barri Gòtic,0,41.38129203149477,2.1773117122464805
Ciutat Vella,35-39,2019,1,el Raval,612,41.37899905293185,2.170437430140317
Ciutat Vella,30-34,2019,1,el Raval,1005,41.37899905293185,2.170437430140317
Ciutat Vella,25-29,2019,1,el Raval,1526,41.37899905293185,2.170437430140317
Ciutat Vella,20-24,2019,1,el Raval,1001,41.37899905293185,2.170437430140317
Ciutat Vella,15-19,2019,1,el Raval,418,41.37899905293185,2.170437430140317
Ciutat Vella,10-14,2019,1,el Raval,143,41.37899905293185,2.170437430140317
Ciutat Vella,5-9,2019,1,el Raval,122,41.37899905293185,2.170437430140317
Ciutat Vella,0-4,2019,1,el Raval,175,41.37899905293185,2.170437430140317
Ciutat Vella,100+,2018,1,el Raval,0,41.37899905293185,2.170437430140317
Ciutat Vella,95-99,2018,1,el Raval,1,41.37899905293185,2.170437430140317
Ciutat Vella,90-94,2018,1,el Raval,1,41.37899905293185,2.170437430140317
Ciutat Vella,85-89,2018,1,el Raval,9,41.37899905293185,2.170437430140317
Ciutat Vella,80-84,2018,1,el Raval,3,41.37899905293185,2.170437430140317
Ciutat Vella,75-79,2018,1,el Raval,16,41.37899905293185,2.170437430140317
Ciutat Vella,70-74,2018,1,el Raval,23,41.37899905293185,2.170437430140317
Ciutat Vella,65-69,2018,1,el Raval,40,41.37899905293185,2.170437430140317
Ciutat Vella,60-64,2018,1,el Raval,71,41.37899905293185,2.170437430140317
Ciutat Vella,55-59,2018,1,el Raval,117,41.37899905293185,2.170437430140317
Ciutat Vella,50-54,2018,1,el Raval,143,41.37899905293185,2.170437430140317
Ciutat Vella,45-49,2018,1,el Raval,223,41.37899905293185,2.170437430140317
Ciutat Vella,40-44,2018,1,el Raval,327,41.37899905293185,2.170437430140317
Ciutat Vella,35-39,2018,1,el Raval,587,41.37899905293185,2.170437430140317
Ciutat Vella,30-34,2018,1,el Raval,1002,41.37899905293185,2.170437430140317
Ciutat Vella,25-29,2018,1,el Raval,1469,41.37899905293185,2.170437430140317
Ciutat Vella,20-24,2018,1,el Raval,988,41.37899905293185,2.170437430140317
Ciutat Vella,15-19,2018,1,el Raval,312,41.37899905293185,2.170437430140317
Ciutat Vella,10-14,2018,1,el Raval,97,41.37899905293185,2.170437430140317
Ciutat Vella,40-44,2019,1,el Raval,358,41.37899905293185,2.170437430140317
Ciutat Vella,45-49,2019,1,el Raval,220,41.37899905293185,2.170437430140317
Ciutat Vella,50-54,2019,1,el Raval,150,41.37899905293185,2.170437430140317
Ciutat Vella,55-59,2019,1,el Raval,86,41.37899905293185,2.170437430140317
Ciutat Vella,90-94,2020,1,el Raval,0,41.37899905293185,2.170437430140317
Ciutat Vella,85-89,2020,1,el Raval,4,41.37899905293185,2.170437430140317
Ciutat Vella,80-84,2020,1,el Raval,9,41.37899905293185,2.170437430140317
Ciutat Vella,75-79,2020,1,el Raval,7,41.37899905293185,2.170437430140317
Ciutat Vella,70-74,2020,1,el Raval,16,41.37899905293185,2.170437430140317
Ciutat Vella,65-69,2020,1,el Raval,28,41.37899905293185,2.170437430140317
Ciutat Vella,60-64,2020,1,el Raval,51,41.37899905293185,2.170437430140317
Ciutat Vella,55-59,2020,1,el Raval,91,41.37899905293185,2.170437430140317
Ciutat Vella,50-54,2020,1,el Raval,116,41.37899905293185,2.170437430140317
Ciutat Vella,45-49,2020,1,el Raval,151,41.37899905293185,2.170437430140317
Ciutat Vella,40-44,2020,1,el Raval,288,41.37899905293185,2.170437430140317
Ciutat Vella,35-39,2020,1,el Raval,400,41.37899905293185,2.170437430140317
Ciutat Vella,30-34,2020,1,el Raval,701,41.37899905293185,2.170437430140317
Ciutat Vella,5-9,2018,1,el Raval,133,41.37899905293185,2.170437430140317
Ciutat Vella,25-29,2020,1,el Raval,987,41.37899905293185,2.170437430140317
Ciutat Vella,15-19,2020,1,el Raval,181,41.37899905293185,2.170437430140317
Ciutat Vella,10-14,2020,1,el Raval,86,41.37899905293185,2.170437430140317
Ciutat Vella,5-9,2020,1,el Raval,88,41.37899905293185,2.170437430140317
Ciutat Vella,0-4,2020,1,el Raval,117,41.37899905293185,2.170437430140317
Ciutat Vella,100+,2019,1,el Raval,0,41.37899905293185,2.170437430140317
Ciutat Vella,95-99,2019,1,el Raval,0,41.37899905293185,2.170437430140317
Ciutat Vella,90-94,2019,1,el Raval,0,41.37899905293185,2.170437430140317
Ciutat Vella,85-89,2019,1,el Raval,4,41.37899905293185,2.170437430140317
Ciutat Vella,80-84,2019,1,el Raval,7,41.37899905293185,2.170437430140317
Ciutat Vella,75-79,2019,1,el Raval,14,41.37899905293185,2.170437430140317
Ciutat Vella,70-74,2019,1,el Raval,19,41.37899905293185,2.170437430140317
Ciutat Vella,65-69,2019,1,el Raval,43,41.37899905293185,2.170437430140317
Ciutat Vella,60-64,2019,1,el Raval,61,41.37899905293185,2.170437430140317
Ciutat Vella,20-24,2020,1,el Raval,673,41.37899905293185,2.170437430140317
Ciutat Vella,0-4,2018,1,el Raval,137,41.37899905293185,2.170437430140317
Ciutat Vella,100+,2017,1,el Raval,0,41.37899905293185,2.170437430140317
Ciutat Vella,95-99,2017,1,el Raval,0,41.37899905293185,2.170437430140317
Ciutat Vella,35-39,2016,1,el Raval,496,41.37899905293185,2.170437430140317
Ciutat Vella,30-34,2016,1,el Raval,864,41.37899905293185,2.170437430140317
Ciutat Vella,25-29,2016,1,el Raval,1190,41.37899905293185,2.170437430140317
Ciutat Vella,20-24,2016,1,el Raval,767,41.37899905293185,2.170437430140317
Ciutat Vella,15-19,2016,1,el Raval,238,41.37899905293185,2.170437430140317
Ciutat Vella,10-14,2016,1,el Raval,121,41.37899905293185,2.170437430140317
Ciutat Vella,5-9,2016,1,el Raval,139,41.37899905293185,2.170437430140317
Ciutat Vella,0-4,2016,1,el Raval,210,41.37899905293185,2.170437430140317
Ciutat Vella,100+,2015,1,el Raval,1,41.37899905293185,2.170437430140317
Ciutat Vella,95-99,2015,1,el Raval,0,41.37899905293185,2.170437430140317
Ciutat Vella,90-94,2015,1,el Raval,1,41.37899905293185,2.170437430140317
Ciutat Vella,85-89,2015,1,el Raval,7,41.37899905293185,2.170437430140317
Ciutat Vella,80-84,2015,1,el Raval,13,41.37899905293185,2.170437430140317
Ciutat Vella,40-44,2016,1,el Raval,322,41.37899905293185,2.170437430140317
Ciutat Vella,75-79,2015,1,el Raval,14,41.37899905293185,2.170437430140317
