,year,districtCode,districtName,neighborhoodCode,neighborhoodName,sex,count
99,2018,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,529
100,2018,6,Gràcia,28,Vallcarca i els Penitents,Female,278
101,2018,6,Gràcia,29,el Coll,Female,136
102,2018,6,Gràcia,30,la Salut,Female,216
103,2018,6,Gràcia,31,la Vila de Gràcia,Female,975
104,2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,607
105,2018,7,Horta-Guinardó,33,el Baix Guinardó,Female,422
106,2018,7,Horta-Guinardó,34,Can Baró,Female,159
107,2018,7,Horta-Guinardó,35,el Guinardó,Female,700
108,2018,7,Horta-Guinardó,36,la Font d'en Fargues,Female,113
109,2018,7,Horta-Guinardó,37,el Carmel,Female,587
110,2018,7,Horta-Guinardó,38,la Teixonera,Female,209
111,2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,117
112,2018,7,Horta-Guinardó,40,Montbau,Female,89
113,2018,7,Horta-Guinardó,41,la Vall d'Hebron,Female,65
114,2018,7,Horta-Guinardó,42,la Clota,Female,7
115,2018,7,Horta-Guinardó,43,Horta,Female,488
116,2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,398
117,2018,8,Nou Barris,45,Porta,Female,477
118,2018,8,Nou Barris,46,el Turó de la Peira,Female,317
119,2018,8,Nou Barris,47,Can Peguera,Female,20
120,2018,8,Nou Barris,48,la Guineueta,Female,189
121,2018,8,Nou Barris,49,Canyelles,Female,82
122,2018,8,Nou Barris,50,les Roquetes,Female,320
123,2018,8,Nou Barris,51,Verdun,Female,259
124,2018,8,Nou Barris,52,la Prosperitat,Female,448
125,2018,8,Nou Barris,53,la Trinitat Nova,Female,147
126,2018,8,Nou Barris,54,Torre Baró,Female,41
127,2018,8,Nou Barris,55,Ciutat Meridiana,Female,268
128,2018,8,Nou Barris,56,Vallbona,Female,20
129,2018,9,Sant Andreu,57,la Trinitat Vella,Female,209
130,2018,9,Sant Andreu,58,Baró de Viver,Female,40
131,2018,9,Sant Andreu,59,el Bon Pastor,Female,270
132,2018,9,Sant Andreu,60,Sant Andreu,Female,828
133,2018,9,Sant Andreu,61,la Sagrera,Female,472
134,2018,9,Sant Andreu,62,el Congrés i els Indians,Female,240
135,2018,9,Sant Andreu,63,Navas,Female,362
136,2018,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,694
137,2018,10,Sant Martí,65,el Clot,Female,468
138,2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,266
139,2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,129
140,2018,10,Sant Martí,68,el Poblenou,Female,608
141,2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,253
142,2018,10,Sant Martí,70,el Besòs i el Maresme,Female,549
143,2018,10,Sant Martí,71,Provençals del Poblenou,Female,375
144,2018,10,Sant Martí,72,Sant Martí de Provençals,Female,421
145,2018,10,Sant Martí,73,la Verneda i la Pau,Female,464
0,2019,1,Ciutat Vella,1,el Raval,Female,893
1,2019,1,Ciutat Vella,2,el Barri Gòtic,Female,533
2,2019,1,Ciutat Vella,3,la Barceloneta,Female,346
3,2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,527
4,2019,2,Eixample,5,el Fort Pienc,Female,697
5,2019,2,Eixample,6,la Sagrada Família,Female,1063
6,2019,2,Eixample,7,la Dreta de l'Eixample,Female,839
7,2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,875
8,2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,1261
9,2019,2,Eixample,10,Sant Antoni,Female,785
10,2019,3,Sants-Montjuïc,11,el Poble Sec,Female,898
11,2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,19
12,2019,3,Sants-Montjuïc,13,la Marina de Port,Female,612
13,2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,227
14,2019,3,Sants-Montjuïc,15,Hostafrancs,Female,404
15,2019,3,Sants-Montjuïc,16,la Bordeta,Female,418
16,2019,3,Sants-Montjuïc,17,Sants - Badal,Female,615
17,2019,3,Sants-Montjuïc,18,Sants,Female,1074
18,2019,4,Les Corts,19,les Corts,Female,770
19,2019,4,Les Corts,20,la Maternitat i Sant Ramon,Female,562
20,2019,4,Les Corts,21,Pedralbes,Female,202
21,2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,115
22,2019,5,Sarrià-Sant Gervasi,23,Sarrià,Female,454
23,2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,279
24,2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,424
25,2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,803
26,2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,528
27,2019,6,Gràcia,28,Vallcarca i els Penitents,Female,272
28,2019,6,Gràcia,29,el Coll,Female,161
29,2019,6,Gràcia,30,la Salut,Female,219
30,2019,6,Gràcia,31,la Vila de Gràcia,Female,983
31,2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,543
32,2019,7,Horta-Guinardó,33,el Baix Guinardó,Female,428
33,2019,7,Horta-Guinardó,34,Can Baró,Female,172
34,2019,7,Horta-Guinardó,35,el Guinardó,Female,622
35,2019,7,Horta-Guinardó,36,la Font d'en Fargues,Female,139
36,2019,7,Horta-Guinardó,37,el Carmel,Female,547
37,2019,7,Horta-Guinardó,38,la Teixonera,Female,227
38,2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,120
39,2019,7,Horta-Guinardó,40,Montbau,Female,91
40,2019,7,Horta-Guinardó,41,la Vall d'Hebron,Female,102
41,2019,7,Horta-Guinardó,42,la Clota,Female,8
42,2019,7,Horta-Guinardó,43,Horta,Female,480
43,2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,404
44,2019,8,Nou Barris,45,Porta,Female,509
45,2019,8,Nou Barris,46,el Turó de la Peira,Female,329
46,2019,8,Nou Barris,47,Can Peguera,Female,29
47,2019,8,Nou Barris,48,la Guineueta,Female,236
48,2019,8,Nou Barris,49,Canyelles,Female,75
49,2019,8,Nou Barris,50,les Roquetes,Female,322
50,2019,8,Nou Barris,51,Verdun,Female,216
51,2019,8,Nou Barris,52,la Prosperitat,Female,446
52,2019,8,Nou Barris,53,la Trinitat Nova,Female,163
53,2019,8,Nou Barris,54,Torre Baró,Female,49
54,2019,8,Nou Barris,55,Ciutat Meridiana,Female,243
55,2019,8,Nou Barris,56,Vallbona,Female,31
56,2019,9,Sant Andreu,57,la Trinitat Vella,Female,191
57,2019,9,Sant Andreu,58,Baró de Viver,Female,48
58,2019,9,Sant Andreu,59,el Bon Pastor,Female,277
59,2019,9,Sant Andreu,60,Sant Andreu,Female,788
60,2019,9,Sant Andreu,61,la Sagrera,Female,524
61,2019,9,Sant Andreu,62,el Congrés i els Indians,Female,211
62,2019,9,Sant Andreu,63,Navas,Female,363
63,2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,713
64,2019,10,Sant Martí,65,el Clot,Female,497
65,2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,234
66,2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,147
67,2019,10,Sant Martí,68,el Poblenou,Female,580
68,2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,222
69,2019,10,Sant Martí,70,el Besòs i el Maresme,Female,630
70,2019,10,Sant Martí,71,Provençals del Poblenou,Female,344
71,2019,10,Sant Martí,72,Sant Martí de Provençals,Female,421
72,2019,10,Sant Martí,73,la Verneda i la Pau,Female,479
73,2019,1,Ciutat Vella,1,el Raval,Male,1333
74,2019,1,Ciutat Vella,2,el Barri Gòtic,Male,696
75,2019,1,Ciutat Vella,3,la Barceloneta,Male,412
76,2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,609
77,2019,2,Eixample,5,el Fort Pienc,Male,666
78,2019,2,Eixample,6,la Sagrada Família,Male,924
79,2019,2,Eixample,7,la Dreta de l'Eixample,Male,790
80,2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,901
81,2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,1133
82,2019,2,Eixample,10,Sant Antoni,Male,802
83,2019,3,Sants-Montjuïc,11,el Poble Sec,Male,996
84,2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,18
85,2019,3,Sants-Montjuïc,13,la Marina de Port,Male,554
86,2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,226
87,2019,3,Sants-Montjuïc,15,Hostafrancs,Male,388
88,2019,3,Sants-Montjuïc,16,la Bordeta,Male,441
89,2019,3,Sants-Montjuïc,17,Sants - Badal,Male,601
90,2019,3,Sants-Montjuïc,18,Sants,Male,1102
91,2019,4,Les Corts,19,les Corts,Male,723
92,2019,4,Les Corts,20,la Maternitat i Sant Ramon,Male,542
93,2019,4,Les Corts,21,Pedralbes,Male,223
94,2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,105
95,2019,5,Sarrià-Sant Gervasi,23,Sarrià,Male,392
96,2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,249
97,2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,390
98,2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,662
99,2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,452
100,2019,6,Gràcia,28,Vallcarca i els Penitents,Male,223
101,2019,6,Gràcia,29,el Coll,Male,124
102,2019,6,Gràcia,30,la Salut,Male,226
103,2019,6,Gràcia,31,la Vila de Gràcia,Male,831
104,2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,533
105,2019,7,Horta-Guinardó,33,el Baix Guinardó,Male,378
106,2019,7,Horta-Guinardó,34,Can Baró,Male,171
107,2019,7,Horta-Guinardó,35,el Guinardó,Male,553
108,2019,7,Horta-Guinardó,36,la Font d'en Fargues,Male,140
109,2019,7,Horta-Guinardó,37,el Carmel,Male,510
110,2019,7,Horta-Guinardó,38,la Teixonera,Male,191
111,2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,138
112,2019,7,Horta-Guinardó,40,Montbau,Male,97
113,2019,7,Horta-Guinardó,41,la Vall d'Hebron,Male,94
114,2019,7,Horta-Guinardó,42,la Clota,Male,7
115,2019,7,Horta-Guinardó,43,Horta,Male,463
116,2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,375
117,2019,8,Nou Barris,45,Porta,Male,501
118,2019,8,Nou Barris,46,el Turó de la Peira,Male,274
119,2019,8,Nou Barris,47,Can Peguera,Male,19
120,2019,8,Nou Barris,48,la Guineueta,Male,188
121,2019,8,Nou Barris,49,Canyelles,Male,80
122,2019,8,Nou Barris,50,les Roquetes,Male,309
123,2019,8,Nou Barris,51,Verdun,Male,219
124,2019,8,Nou Barris,52,la Prosperitat,Male,395
125,2019,8,Nou Barris,53,la Trinitat Nova,Male,163
126,2019,8,Nou Barris,54,Torre Baró,Male,59
127,2019,8,Nou Barris,55,Ciutat Meridiana,Male,227
128,2019,8,Nou Barris,56,Vallbona,Male,37
129,2019,9,Sant Andreu,57,la Trinitat Vella,Male,254
130,2019,9,Sant Andreu,58,Baró de Viver,Male,47
131,2019,9,Sant Andreu,59,el Bon Pastor,Male,299
132,2019,9,Sant Andreu,60,Sant Andreu,Male,802
133,2019,9,Sant Andreu,61,la Sagrera,Male,459
134,2019,9,Sant Andreu,62,el Congrés i els Indians,Male,229
135,2019,9,Sant Andreu,63,Navas,Male,322
136,2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,698
137,2019,10,Sant Martí,65,el Clot,Male,450
138,2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,254
139,2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,137
140,2019,10,Sant Martí,68,el Poblenou,Male,577
141,2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,252
142,2019,10,Sant Martí,70,el Besòs i el Maresme,Male,749
143,2019,10,Sant Martí,71,Provençals del Poblenou,Male,367
144,2019,10,Sant Martí,72,Sant Martí de Provençals,Male,379
145,2019,10,Sant Martí,73,la Verneda i la Pau,Male,476
0,2020,1,Ciutat Vella,1,el Raval,Female,898
1,2020,1,Ciutat Vella,2,el Barri Gòtic,Female,456
2,2020,1,Ciutat Vella,3,la Barceloneta,Female,319
3,2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,530
4,2020,2,Eixample,5,el Fort Pienc,Female,693
5,2020,2,Eixample,6,la Sagrada Família,Female,979
6,2020,2,Eixample,7,la Dreta de l'Eixample,Female,913
7,2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,909
8,2020,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,1272
9,2020,2,Eixample,10,Sant Antoni,Female,718
10,2020,3,Sants-Montjuïc,11,el Poble Sec,Female,811
11,2020,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,13
12,2020,3,Sants-Montjuïc,13,la Marina de Port,Female,539
13,2020,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,235
14,2020,3,Sants-Montjuïc,15,Hostafrancs,Female,357
15,2020,3,Sants-Montjuïc,16,la Bordeta,Female,377
16,2020,3,Sants-Montjuïc,17,Sants - Badal,Female,550
17,2020,3,Sants-Montjuïc,18,Sants,Female,1022
18,2020,4,Les Corts,19,les Corts,Female,861
19,2020,4,Les Corts,20,la Maternitat i Sant Ramon,Female,511
20,2020,4,Les Corts,21,Pedralbes,Female,248
21,2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,99
22,2020,5,Sarrià-Sant Gervasi,23,Sarrià,Female,503
23,2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,331
24,2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,494
25,2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,908
26,2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,662
27,2020,6,Gràcia,28,Vallcarca i els Penitents,Female,288
28,2020,6,Gràcia,29,el Coll,Female,143
29,2020,6,Gràcia,30,la Salut,Female,249
30,2020,6,Gràcia,31,la Vila de Gràcia,Female,1068
31,2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,636
32,2020,7,Horta-Guinardó,33,el Baix Guinardó,Female,449
33,2020,7,Horta-Guinardó,34,Can Baró,Female,155
34,2020,7,Horta-Guinardó,35,el Guinardó,Female,659
35,2020,7,Horta-Guinardó,36,la Font d'en Fargues,Female,129
36,2020,7,Horta-Guinardó,37,el Carmel,Female,550
37,2020,7,Horta-Guinardó,38,la Teixonera,Female,203
38,2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,137
39,2020,7,Horta-Guinardó,40,Montbau,Female,75
40,2020,7,Horta-Guinardó,41,la Vall d'Hebron,Female,74
41,2020,7,Horta-Guinardó,42,la Clota,Female,7
42,2020,7,Horta-Guinardó,43,Horta,Female,574
43,2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,427
44,2020,8,Nou Barris,45,Porta,Female,510
45,2020,8,Nou Barris,46,el Turó de la Peira,Female,292
46,2020,8,Nou Barris,47,Can Peguera,Female,16
47,2020,8,Nou Barris,48,la Guineueta,Female,233
48,2020,8,Nou Barris,49,Canyelles,Female,79
49,2020,8,Nou Barris,50,les Roquetes,Female,262
50,2020,8,Nou Barris,51,Verdun,Female,231
51,2020,8,Nou Barris,52,la Prosperitat,Female,442
52,2020,8,Nou Barris,53,la Trinitat Nova,Female,153
53,2020,8,Nou Barris,54,Torre Baró,Female,33
54,2020,8,Nou Barris,55,Ciutat Meridiana,Female,209
55,2020,8,Nou Barris,56,Vallbona,Female,31
56,2020,9,Sant Andreu,57,la Trinitat Vella,Female,190
57,2020,9,Sant Andreu,58,Baró de Viver,Female,32
58,2020,9,Sant Andreu,59,el Bon Pastor,Female,303
59,2020,9,Sant Andreu,60,Sant Andreu,Female,832
60,2020,9,Sant Andreu,61,la Sagrera,Female,475
61,2020,9,Sant Andreu,62,el Congrés i els Indians,Female,237
62,2020,9,Sant Andreu,63,Navas,Female,351
63,2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,771
64,2020,10,Sant Martí,65,el Clot,Female,503
65,2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,252
66,2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,160
67,2020,10,Sant Martí,68,el Poblenou,Female,616
68,2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,237
69,2020,10,Sant Martí,70,el Besòs i el Maresme,Female,512
70,2020,10,Sant Martí,71,Provençals del Poblenou,Female,362
71,2020,10,Sant Martí,72,Sant Martí de Provençals,Female,384
72,2020,10,Sant Martí,73,la Verneda i la Pau,Female,432
73,2020,1,Ciutat Vella,1,el Raval,Male,1262
74,2020,1,Ciutat Vella,2,el Barri Gòtic,Male,657
75,2020,1,Ciutat Vella,3,la Barceloneta,Male,389
76,2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,624
77,2020,2,Eixample,5,el Fort Pienc,Male,673
78,2020,2,Eixample,6,la Sagrada Família,Male,954
79,2020,2,Eixample,7,la Dreta de l'Eixample,Male,914
80,2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,888
81,2020,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,1112
82,2020,2,Eixample,10,Sant Antoni,Male,714
83,2020,3,Sants-Montjuïc,11,el Poble Sec,Male,885
84,2020,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,23
85,2020,3,Sants-Montjuïc,13,la Marina de Port,Male,550
86,2020,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,218
87,2020,3,Sants-Montjuïc,15,Hostafrancs,Male,348
88,2020,3,Sants-Montjuïc,16,la Bordeta,Male,375
89,2020,3,Sants-Montjuïc,17,Sants - Badal,Male,547
90,2020,3,Sants-Montjuïc,18,Sants,Male,1084
91,2020,4,Les Corts,19,les Corts,Male,836
92,2020,4,Les Corts,20,la Maternitat i Sant Ramon,Male,512
93,2020,4,Les Corts,21,Pedralbes,Male,233
94,2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,99
95,2020,5,Sarrià-Sant Gervasi,23,Sarrià,Male,482
96,2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,348
97,2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,466
98,2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,802
99,2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,553
100,2020,6,Gràcia,28,Vallcarca i els Penitents,Male,266
101,2020,6,Gràcia,29,el Coll,Male,130
102,2020,6,Gràcia,30,la Salut,Male,233
103,2020,6,Gràcia,31,la Vila de Gràcia,Male,947
104,2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,588
105,2020,7,Horta-Guinardó,33,el Baix Guinardó,Male,447
106,2020,7,Horta-Guinardó,34,Can Baró,Male,148
107,2020,7,Horta-Guinardó,35,el Guinardó,Male,602
108,2020,7,Horta-Guinardó,36,la Font d'en Fargues,Male,116
109,2020,7,Horta-Guinardó,37,el Carmel,Male,511
110,2020,7,Horta-Guinardó,38,la Teixonera,Male,190
111,2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,124
112,2020,7,Horta-Guinardó,40,Montbau,Male,71
113,2020,7,Horta-Guinardó,41,la Vall d'Hebron,Male,78
114,2020,7,Horta-Guinardó,42,la Clota,Male,15
115,2020,7,Horta-Guinardó,43,Horta,Male,502
116,2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,366
117,2020,8,Nou Barris,45,Porta,Male,502
118,2020,8,Nou Barris,46,el Turó de la Peira,Male,252
119,2020,8,Nou Barris,47,Can Peguera,Male,26
120,2020,8,Nou Barris,48,la Guineueta,Male,185
121,2020,8,Nou Barris,49,Canyelles,Male,55
122,2020,8,Nou Barris,50,les Roquetes,Male,249
123,2020,8,Nou Barris,51,Verdun,Male,233
124,2020,8,Nou Barris,52,la Prosperitat,Male,394
125,2020,8,Nou Barris,53,la Trinitat Nova,Male,132
126,2020,8,Nou Barris,54,Torre Baró,Male,37
127,2020,8,Nou Barris,55,Ciutat Meridiana,Male,216
128,2020,8,Nou Barris,56,Vallbona,Male,32
129,2020,9,Sant Andreu,57,la Trinitat Vella,Male,224
130,2020,9,Sant Andreu,58,Baró de Viver,Male,33
131,2020,9,Sant Andreu,59,el Bon Pastor,Male,324
132,2020,9,Sant Andreu,60,Sant Andreu,Male,843
133,2020,9,Sant Andreu,61,la Sagrera,Male,456
134,2020,9,Sant Andreu,62,el Congrés i els Indians,Male,202
135,2020,9,Sant Andreu,63,Navas,Male,324
136,2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,698
137,2020,10,Sant Martí,65,el Clot,Male,479
138,2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,270
139,2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,162
140,2020,10,Sant Martí,68,el Poblenou,Male,635
141,2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,235
142,2020,10,Sant Martí,70,el Besòs i el Maresme,Male,648
143,2020,10,Sant Martí,71,Provençals del Poblenou,Male,395
144,2020,10,Sant Martí,72,Sant Martí de Provençals,Male,339
145,2020,10,Sant Martí,73,la Verneda i la Pau,Male,399
