,year,districtCode,districtName,neighborhoodCode,neighborhoodName,sex,count
76,2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,1072
77,2020,2,Eixample,5,el Fort Pienc,Male,959
78,2020,2,Eixample,6,la Sagrada Família,Male,1360
79,2020,2,Eixample,7,la Dreta de l'Eixample,Male,1434
80,2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,1362
81,2020,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,1473
82,2020,2,Eixample,10,Sant Antoni,Male,1004
83,2020,3,Sants-Montjuïc,11,el Poble Sec,Male,1217
84,2020,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,15
85,2020,3,Sants-Montjuïc,13,la Marina de Port,Male,533
86,2020,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,244
87,2020,3,Sants-Montjuïc,15,Hostafrancs,Male,474
88,2020,3,Sants-Montjuïc,16,la Bordeta,Male,410
89,2020,3,Sants-Montjuïc,17,Sants - Badal,Male,642
90,2020,3,Sants-Montjuïc,18,Sants,Male,1316
91,2020,4,Les Corts,19,les Corts,Male,776
92,2020,4,Les Corts,20,la Maternitat i Sant Ramon,Male,524
93,2020,4,Les Corts,21,Pedralbes,Male,259
94,2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,70
95,2020,5,Sarrià-Sant Gervasi,23,Sarrià,Male,386
96,2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,235
97,2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,410
98,2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,780
99,2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,512
100,2020,6,Gràcia,28,Vallcarca i els Penitents,Male,288
101,2020,6,Gràcia,29,el Coll,Male,168
102,2020,6,Gràcia,30,la Salut,Male,262
103,2020,6,Gràcia,31,la Vila de Gràcia,Male,1236
104,2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,697
105,2020,7,Horta-Guinardó,33,el Baix Guinardó,Male,456
106,2020,7,Horta-Guinardó,34,Can Baró,Male,155
107,2020,7,Horta-Guinardó,35,el Guinardó,Male,584
108,2020,7,Horta-Guinardó,36,la Font d'en Fargues,Male,97
109,2020,7,Horta-Guinardó,37,el Carmel,Male,617
110,2020,7,Horta-Guinardó,38,la Teixonera,Male,246
111,2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,154
112,2020,7,Horta-Guinardó,40,Montbau,Male,97
113,2020,7,Horta-Guinardó,41,la Vall d'Hebron,Male,86
114,2020,7,Horta-Guinardó,42,la Clota,Male,11
115,2020,7,Horta-Guinardó,43,Horta,Male,541
116,2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,416
117,2020,8,Nou Barris,45,Porta,Male,679
118,2020,8,Nou Barris,46,el Turó de la Peira,Male,316
119,2020,8,Nou Barris,47,Can Peguera,Male,13
120,2020,8,Nou Barris,48,la Guineueta,Male,157
121,2020,8,Nou Barris,49,Canyelles,Male,54
122,2020,8,Nou Barris,50,les Roquetes,Male,348
123,2020,8,Nou Barris,51,Verdun,Male,271
124,2020,8,Nou Barris,52,la Prosperitat,Male,425
125,2020,8,Nou Barris,53,la Trinitat Nova,Male,181
126,2020,8,Nou Barris,54,Torre Baró,Male,54
127,2020,8,Nou Barris,55,Ciutat Meridiana,Male,272
128,2020,8,Nou Barris,56,Vallbona,Male,30
129,2020,9,Sant Andreu,57,la Trinitat Vella,Male,267
130,2020,9,Sant Andreu,58,Baró de Viver,Male,32
131,2020,9,Sant Andreu,59,el Bon Pastor,Male,369
132,2020,9,Sant Andreu,60,Sant Andreu,Male,706
133,2020,9,Sant Andreu,61,la Sagrera,Male,510
134,2020,9,Sant Andreu,62,el Congrés i els Indians,Male,214
135,2020,9,Sant Andreu,63,Navas,Male,357
136,2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,875
137,2020,10,Sant Martí,65,el Clot,Male,532
138,2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,347
139,2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,177
140,2020,10,Sant Martí,68,el Poblenou,Male,687
141,2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,275
142,2020,10,Sant Martí,70,el Besòs i el Maresme,Male,1045
143,2020,10,Sant Martí,71,Provençals del Poblenou,Male,396
144,2020,10,Sant Martí,72,Sant Martí de Provençals,Male,421
145,2020,10,Sant Martí,73,la Verneda i la Pau,Male,398
