index,districtName,year,districtCode,neighborhoodName,sex,count,Latitude_d,Longitude_d,Latitude_n,Longitude_n,totCount,percent
768,Ciutat Vella,2020,1,"Sant Pere, Santa Caterina i la Ribera",Female,530,41.38084295838007,2.181049163164951,41.38679469587465,2.1834306190041723,1154,45.93
769,Ciutat Vella,2020,1,"Sant Pere, Santa Caterina i la Ribera",Male,624,41.38084295838007,2.181049163164951,41.38679469587465,2.1834306190041723,1154,54.07
770,Sants-Montjuïc,2020,3,Sants,Female,1022,41.34994863691585,2.1449328518852444,41.377464761115434,2.136349314597411,2106,48.53
771,Sants-Montjuïc,2020,3,Sants,Male,1084,41.34994863691585,2.1449328518852444,41.377464761115434,2.136349314597411,2106,51.47
772,Sants-Montjuïc,2020,3,Sants - Badal,Female,550,41.34994863691585,2.1449328518852444,41.374648571568606,2.127722311736889,1097,50.14
773,Sants-Montjuïc,2020,3,Sants - Badal,Male,547,41.34994863691585,2.1449328518852444,41.374648571568606,2.127722311736889,1097,49.86
774,Sarrià-Sant Gervasi,2020,5,Sarrià,Female,503,41.412773594643824,2.106121049753216,41.40263975792741,2.1161752205051303,985,51.07
775,Sarrià-Sant Gervasi,2020,5,Sarrià,Male,482,41.412773594643824,2.106121049753216,41.40263975792741,2.1161752205051303,985,48.93
776,Nou Barris,2020,8,Torre Baró,Female,33,41.44624399686965,2.175060174739923,41.45478246035708,2.1740652292036216,70,47.14
777,Nou Barris,2020,8,Torre Baró,Male,37,41.44624399686965,2.175060174739923,41.45478246035708,2.1740652292036216,70,52.86
778,Nou Barris,2020,8,Vallbona,Female,31,41.44624399686965,2.175060174739923,41.46345746203076,2.184082455782003,63,49.21
779,Nou Barris,2020,8,Vallbona,Male,32,41.44624399686965,2.175060174739923,41.46345746203076,2.184082455782003,63,50.79
780,Gràcia,2020,6,Vallcarca i els Penitents,Female,288,41.41014984533272,2.15239842811538,41.41649399598394,2.1408186017546953,554,51.99
781,Gràcia,2020,6,Vallcarca i els Penitents,Male,266,41.41014984533272,2.15239842811538,41.41649399598394,2.1408186017546953,554,48.01
782,Sarrià-Sant Gervasi,2020,5,"Vallvidrera, el Tibidabo i les Planes",Female,99,41.412773594643824,2.106121049753216,41.41949766557829,2.0894525733974803,198,50.0
783,Sarrià-Sant Gervasi,2020,5,"Vallvidrera, el Tibidabo i les Planes",Male,99,41.412773594643824,2.106121049753216,41.41949766557829,2.0894525733974803,198,50.0
784,Nou Barris,2020,8,Verdun,Female,231,41.44624399686965,2.175060174739923,41.442693857548115,2.1756228176531303,464,49.78
785,Nou Barris,2020,8,Verdun,Male,233,41.44624399686965,2.175060174739923,41.442693857548115,2.1756228176531303,464,50.22
786,Nou Barris,2020,8,Vilapicina i la Torre Llobeta,Female,427,41.44624399686965,2.175060174739923,41.42859135895319,2.174092139848137,793,53.85
787,Nou Barris,2020,8,Vilapicina i la Torre Llobeta,Male,366,41.44624399686965,2.175060174739923,41.42859135895319,2.174092139848137,793,46.15
788,Horta-Guinardó,2020,7,el Baix Guinardó,Female,449,41.42913982673942,2.150530914702001,41.41171312255782,2.1678508988999163,896,50.11
789,Horta-Guinardó,2020,7,el Baix Guinardó,Male,447,41.42913982673942,2.150530914702001,41.41171312255782,2.1678508988999163,896,49.89
790,Ciutat Vella,2020,1,el Barri Gòtic,Female,456,41.38084295838007,2.181049163164951,41.38129203149477,2.1773117122464805,1113,40.97
791,Ciutat Vella,2020,1,el Barri Gòtic,Male,657,41.38084295838007,2.181049163164951,41.38129203149477,2.1773117122464805,1113,59.03
792,Sant Martí,2020,10,el Besòs i el Maresme,Female,512,41.407613151742986,2.2012214191471715,41.41331882191443,2.2167873156096003,1160,44.14
793,Sant Martí,2020,10,el Besòs i el Maresme,Male,648,41.407613151742986,2.2012214191471715,41.41331882191443,2.2167873156096003,1160,55.86
794,Sant Andreu,2020,9,el Bon Pastor,Female,303,41.43505454638585,2.1933091722750544,41.436966595818845,2.2018821998161364,627,48.33
795,Sant Andreu,2020,9,el Bon Pastor,Male,324,41.43505454638585,2.1933091722750544,41.436966595818845,2.2018821998161364,627,51.67
796,Gràcia,2020,6,el Camp d'en Grassot i Gràcia Nova,Female,636,41.41014984533272,2.15239842811538,41.406303274194116,2.1650129537004696,1224,51.96
797,Gràcia,2020,6,el Camp d'en Grassot i Gràcia Nova,Male,588,41.41014984533272,2.15239842811538,41.406303274194116,2.1650129537004696,1224,48.04
798,Sant Martí,2020,10,el Camp de l'Arpa del Clot,Female,771,41.407613151742986,2.2012214191471715,41.412010616322334,2.1824611855386538,1469,52.48
799,Sant Martí,2020,10,el Camp de l'Arpa del Clot,Male,698,41.407613151742986,2.2012214191471715,41.412010616322334,2.1824611855386538,1469,47.52
800,Horta-Guinardó,2020,7,el Carmel,Female,550,41.42913982673942,2.150530914702001,41.42174672331425,2.1559470043877886,1061,51.84
801,Horta-Guinardó,2020,7,el Carmel,Male,511,41.42913982673942,2.150530914702001,41.42174672331425,2.1559470043877886,1061,48.16
802,Sant Martí,2020,10,el Clot,Female,503,41.407613151742986,2.2012214191471715,41.4098058884566,2.190020340634504,982,51.22
803,Sant Martí,2020,10,el Clot,Male,479,41.407613151742986,2.2012214191471715,41.4098058884566,2.190020340634504,982,48.78
804,Gràcia,2020,6,el Coll,Female,143,41.41014984533272,2.15239842811538,41.41823358068606,2.147736395081032,273,52.38
805,Gràcia,2020,6,el Coll,Male,130,41.41014984533272,2.15239842811538,41.41823358068606,2.147736395081032,273,47.62
806,Sant Andreu,2020,9,el Congrés i els Indians,Female,237,41.43505454638585,2.1933091722750544,41.42457885638329,2.1808357843935195,439,53.99
807,Sant Andreu,2020,9,el Congrés i els Indians,Male,202,41.43505454638585,2.1933091722750544,41.42457885638329,2.1808357843935195,439,46.01
808,Eixample,2020,2,el Fort Pienc,Female,693,41.39162181574575,2.1644883081819466,41.397405898016736,2.181498917420189,1366,50.73
809,Eixample,2020,2,el Fort Pienc,Male,673,41.39162181574575,2.1644883081819466,41.397405898016736,2.181498917420189,1366,49.27
810,Horta-Guinardó,2020,7,el Guinardó,Female,659,41.42913982673942,2.150530914702001,41.41881986815293,2.173626015032121,1261,52.26
811,Horta-Guinardó,2020,7,el Guinardó,Male,602,41.42913982673942,2.150530914702001,41.41881986815293,2.173626015032121,1261,47.74
812,Sant Martí,2020,10,el Parc i la Llacuna del Poblenou,Female,252,41.407613151742986,2.2012214191471715,41.398613220115344,2.190249714462936,522,48.28
813,Sant Martí,2020,10,el Parc i la Llacuna del Poblenou,Male,270,41.407613151742986,2.2012214191471715,41.398613220115344,2.190249714462936,522,51.72
814,Sants-Montjuïc,2020,3,el Poble Sec,Female,811,41.34994863691585,2.1449328518852444,41.36538911640937,2.1582110952686215,1696,47.82
815,Sants-Montjuïc,2020,3,el Poble Sec,Male,885,41.34994863691585,2.1449328518852444,41.36538911640937,2.1582110952686215,1696,52.18
816,Sant Martí,2020,10,el Poblenou,Female,616,41.407613151742986,2.2012214191471715,41.399986587118,2.2023944832245395,1251,49.24
817,Sant Martí,2020,10,el Poblenou,Male,635,41.407613151742986,2.2012214191471715,41.399986587118,2.2023944832245395,1251,50.76
818,Sarrià-Sant Gervasi,2020,5,el Putxet i el Farró,Female,662,41.412773594643824,2.106121049753216,41.40689839008574,2.1439149715259136,1215,54.49
819,Sarrià-Sant Gervasi,2020,5,el Putxet i el Farró,Male,553,41.412773594643824,2.106121049753216,41.40689839008574,2.1439149715259136,1215,45.51
820,Ciutat Vella,2020,1,el Raval,Female,898,41.38084295838007,2.181049163164951,41.378999052931846,2.170437430140317,2160,41.57
821,Ciutat Vella,2020,1,el Raval,Male,1262,41.38084295838007,2.181049163164951,41.378999052931846,2.170437430140317,2160,58.43
822,Nou Barris,2020,8,el Turó de la Peira,Female,292,41.44624399686965,2.175060174739923,41.43229809744909,2.1689287084102062,544,53.68
823,Nou Barris,2020,8,el Turó de la Peira,Male,252,41.44624399686965,2.175060174739923,41.43229809744909,2.1689287084102062,544,46.32
824,Eixample,2020,2,l'Antiga Esquerra de l'Eixample,Female,909,41.39162181574575,2.1644883081819466,41.38934720324182,2.1551726755124543,1797,50.58
825,Eixample,2020,2,l'Antiga Esquerra de l'Eixample,Male,888,41.39162181574575,2.1644883081819466,41.38934720324182,2.1551726755124543,1797,49.42
826,Ciutat Vella,2020,1,la Barceloneta,Female,319,41.38084295838007,2.181049163164951,41.377683632195314,2.1901483803779085,708,45.06
827,Ciutat Vella,2020,1,la Barceloneta,Male,389,41.38084295838007,2.181049163164951,41.377683632195314,2.1901483803779085,708,54.94
828,Sants-Montjuïc,2020,3,la Bordeta,Female,377,41.34994863691585,2.1449328518852444,41.369065870882004,2.136434490087801,752,50.13
829,Sants-Montjuïc,2020,3,la Bordeta,Male,375,41.34994863691585,2.1449328518852444,41.369065870882004,2.136434490087801,752,49.87
830,Horta-Guinardó,2020,7,la Clota,Female,7,41.42913982673942,2.150530914702001,41.42886496357722,2.153076339811532,22,31.82
831,Horta-Guinardó,2020,7,la Clota,Male,15,41.42913982673942,2.150530914702001,41.42886496357722,2.153076339811532,22,68.18
832,Eixample,2020,2,la Dreta de l'Eixample,Female,913,41.39162181574575,2.1644883081819466,41.39389229518443,2.168203987222032,1827,49.97
833,Eixample,2020,2,la Dreta de l'Eixample,Male,914,41.39162181574575,2.1644883081819466,41.39389229518443,2.168203987222032,1827,50.03
834,Horta-Guinardó,2020,7,la Font d'en Fargues,Female,129,41.42913982673942,2.150530914702001,41.42458216175912,2.165241491816915,245,52.65
835,Horta-Guinardó,2020,7,la Font d'en Fargues,Male,116,41.42913982673942,2.150530914702001,41.42458216175912,2.165241491816915,245,47.35
836,Sants-Montjuïc,2020,3,la Font de la Guatlla,Female,235,41.34994863691585,2.1449328518852444,41.36977699847218,2.1449169483079222,453,51.88
837,Sants-Montjuïc,2020,3,la Font de la Guatlla,Male,218,41.34994863691585,2.1449328518852444,41.36977699847218,2.1449169483079222,453,48.12
838,Nou Barris,2020,8,la Guineueta,Female,233,41.44624399686965,2.175060174739923,41.438810193171115,2.1689111686865257,418,55.74
839,Nou Barris,2020,8,la Guineueta,Male,185,41.44624399686965,2.175060174739923,41.438810193171115,2.1689111686865257,418,44.26
840,Sants-Montjuïc,2020,3,la Marina de Port,Female,539,41.34994863691585,2.1449328518852444,41.360010766828424,2.139827247855693,1089,49.49
841,Sants-Montjuïc,2020,3,la Marina de Port,Male,550,41.34994863691585,2.1449328518852444,41.360010766828424,2.139827247855693,1089,50.51
842,Sants-Montjuïc,2020,3,la Marina del Prat Vermell,Female,13,41.34994863691585,2.1449328518852444,41.339081828169405,2.141847390471855,36,36.11
843,Sants-Montjuïc,2020,3,la Marina del Prat Vermell,Male,23,41.34994863691585,2.1449328518852444,41.339081828169405,2.141847390471855,36,63.89
844,Les Corts,2020,4,la Maternitat i Sant Ramon,Female,511,41.386969710556954,2.1182139026232667,41.381193628716815,2.117399268331813,1023,49.95
845,Les Corts,2020,4,la Maternitat i Sant Ramon,Male,512,41.386969710556954,2.1182139026232667,41.381193628716815,2.117399268331813,1023,50.05
846,Eixample,2020,2,la Nova Esquerra de l'Eixample,Female,1272,41.39162181574575,2.1644883081819466,41.38305948067014,2.148969390791108,2384,53.36
847,Eixample,2020,2,la Nova Esquerra de l'Eixample,Male,1112,41.39162181574575,2.1644883081819466,41.38305948067014,2.148969390791108,2384,46.64
848,Nou Barris,2020,8,la Prosperitat,Female,442,41.44624399686965,2.175060174739923,41.442658256783524,2.1819599488647814,836,52.87
849,Nou Barris,2020,8,la Prosperitat,Male,394,41.44624399686965,2.175060174739923,41.442658256783524,2.1819599488647814,836,47.13
850,Eixample,2020,2,la Sagrada Família,Female,979,41.39162181574575,2.1644883081819466,41.40545288785172,2.1765351354467284,1933,50.65
851,Eixample,2020,2,la Sagrada Família,Male,954,41.39162181574575,2.1644883081819466,41.40545288785172,2.1765351354467284,1933,49.35
852,Sant Andreu,2020,9,la Sagrera,Female,475,41.43505454638585,2.1933091722750544,41.423263762335694,2.1902413234256004,931,51.02
853,Sant Andreu,2020,9,la Sagrera,Male,456,41.43505454638585,2.1933091722750544,41.423263762335694,2.1902413234256004,931,48.98
854,Gràcia,2020,6,la Salut,Female,249,41.41014984533272,2.15239842811538,41.41243135515764,2.1543557981986443,482,51.66
855,Gràcia,2020,6,la Salut,Male,233,41.41014984533272,2.15239842811538,41.41243135515764,2.1543557981986443,482,48.34
856,Horta-Guinardó,2020,7,la Teixonera,Female,203,41.42913982673942,2.150530914702001,41.42305281093841,2.146521863119086,393,51.65
857,Horta-Guinardó,2020,7,la Teixonera,Male,190,41.42913982673942,2.150530914702001,41.42305281093841,2.146521863119086,393,48.35
858,Nou Barris,2020,8,la Trinitat Nova,Female,153,41.44624399686965,2.175060174739923,41.45060790600672,2.1848904505363707,285,53.68
859,Nou Barris,2020,8,la Trinitat Nova,Male,132,41.44624399686965,2.175060174739923,41.45060790600672,2.1848904505363707,285,46.32
860,Sant Andreu,2020,9,la Trinitat Vella,Female,190,41.43505454638585,2.1933091722750544,41.451661321142026,2.192890881354412,414,45.89
861,Sant Andreu,2020,9,la Trinitat Vella,Male,224,41.43505454638585,2.1933091722750544,41.451661321142026,2.192890881354412,414,54.11
862,Horta-Guinardó,2020,7,la Vall d'Hebron,Female,74,41.42913982673942,2.150530914702001,41.430417126031536,2.1483446421763515,152,48.68
863,Horta-Guinardó,2020,7,la Vall d'Hebron,Male,78,41.42913982673942,2.150530914702001,41.430417126031536,2.1483446421763515,152,51.32
864,Sant Martí,2020,10,la Verneda i la Pau,Female,432,41.407613151742986,2.2012214191471715,41.423947239365006,2.203060844273514,831,51.99
865,Sant Martí,2020,10,la Verneda i la Pau,Male,399,41.407613151742986,2.2012214191471715,41.423947239365006,2.203060844273514,831,48.01
866,Sant Martí,2020,10,la Vila Olímpica del Poblenou,Female,160,41.407613151742986,2.2012214191471715,41.39073234714781,2.1966293964520665,322,49.69
867,Sant Martí,2020,10,la Vila Olímpica del Poblenou,Male,162,41.407613151742986,2.2012214191471715,41.39073234714781,2.1966293964520665,322,50.31
868,Gràcia,2020,6,la Vila de Gràcia,Female,1068,41.41014984533272,2.15239842811538,41.40311183322556,2.156881001203192,2015,53.0
869,Gràcia,2020,6,la Vila de Gràcia,Male,947,41.41014984533272,2.15239842811538,41.40311183322556,2.156881001203192,2015,47.0
870,Les Corts,2020,4,les Corts,Female,861,41.386969710556954,2.1182139026232667,41.38692440015764,2.1346874325730134,1697,50.74
871,Les Corts,2020,4,les Corts,Male,836,41.386969710556954,2.1182139026232667,41.38692440015764,2.1346874325730134,1697,49.26
872,Nou Barris,2020,8,les Roquetes,Female,262,41.44624399686965,2.175060174739923,41.44804470504338,2.175163220052734,511,51.27
873,Nou Barris,2020,8,les Roquetes,Male,249,41.44624399686965,2.175060174739923,41.44804470504338,2.175163220052734,511,48.73
874,Sarrià-Sant Gervasi,2020,5,les Tres Torres,Female,331,41.412773594643824,2.106121049753216,41.39801159584568,2.1298434355071385,679,48.75
875,Sarrià-Sant Gervasi,2020,5,les Tres Torres,Male,348,41.412773594643824,2.106121049753216,41.39801159584568,2.1298434355071385,679,51.25
